activity_id,athlete_id,activity_date,week_number,days_before_race,activity_type,distance_km,duration_min,pace_min_per_km,avg_heart_rate,max_heart_rate,elevation_gain_m,calories,weekly_km,weekly_duration_min,weekly_run_count,weekly_avg_pace,weekly_avg_hr,weekly_elevation_gain_m,longest_run_km,rolling_4w_km,avg_weekly_km_last_4w,active_weeks_last_4w,rolling_4w_duration_min,athlete_profile,training_scenario,sex,age,estimated_max_hr,source,race_10k_finish_time_min,race_10k_finish_time_seconds,race_10k_finish_time_hhmmss,race_10k_pace_min_per_km
ACT002047,A049,2026-02-14,6,51,hill_run,4.61,24.54,5.32,138,158,94.1,295,61.39,317.98,5.0,5.180918716403323,130.0,966.0999999999999,24.18,228.74,57.185,4.0,1174.95,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002048,A049,2026-02-15,6,50,long_run,24.18,133.26,5.51,134,142,497.3,1966,61.39,317.98,5.0,5.180918716403323,130.0,966.0999999999999,24.18,228.74,57.185,4.0,1174.95,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002049,A049,2026-02-17,7,48,easy_run,8.33,42.63,5.12,130,151,113.2,659,46.980000000000004,243.11,4.0,5.177158365261813,130.5,445.5,15.39,224.29000000000002,56.072500000000005,4.0,1148.0800000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002050,A049,2026-02-18,7,47,easy_run,15.39,76.73,4.99,124,146,31.1,958,46.980000000000004,243.11,4.0,5.177158365261813,130.5,445.5,15.39,224.29000000000002,56.072500000000005,4.0,1148.0800000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002051,A049,2026-02-19,7,46,hill_run,10.78,57.11,5.3,147,158,287.2,841,46.980000000000004,243.11,4.0,5.177158365261813,130.5,445.5,15.39,224.29000000000002,56.072500000000005,4.0,1148.0800000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002052,A049,2026-02-22,7,43,easy_run,12.48,66.64,5.34,121,131,14.0,999,46.980000000000004,243.11,4.0,5.177158365261813,130.5,445.5,15.39,224.29000000000002,56.072500000000005,4.0,1148.0800000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002053,A049,2026-02-27,8,38,easy_run,11.05,55.51,5.03,130,146,293.6,877,37.19,195.73,3.0,5.26228556063458,120.0,537.9000000000001,15.99,201.70000000000002,50.425000000000004,4.0,1053.2400000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002054,A049,2026-02-28,8,37,recovery_run,15.99,85.0,5.31,114,122,219.3,1347,37.19,195.73,3.0,5.26228556063458,120.0,537.9000000000001,15.99,201.70000000000002,50.425000000000004,4.0,1053.2400000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002055,A049,2026-03-01,8,36,recovery_run,10.15,55.22,5.44,116,137,25.0,826,37.19,195.73,3.0,5.26228556063458,120.0,537.9000000000001,15.99,201.70000000000002,50.425000000000004,4.0,1053.2400000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002056,A049,2026-03-02,9,35,easy_run,14.45,77.52,5.37,125,139,125.9,1122,55.18,291.08,5.0,5.27724175425879,126.2,264.1,16.63,200.74,50.185,4.0,1047.9,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002057,A049,2026-03-04,9,33,easy_run,12.27,64.9,5.29,125,145,15.8,824,55.18,291.08,5.0,5.27724175425879,126.2,264.1,16.63,200.74,50.185,4.0,1047.9,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002058,A049,2026-03-05,9,32,easy_run,6.42,33.41,5.21,120,130,20.1,410,55.18,291.08,5.0,5.27724175425879,126.2,264.1,16.63,200.74,50.185,4.0,1047.9,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002059,A049,2026-03-07,9,30,easy_run,5.41,29.27,5.41,134,157,79.3,457,55.18,291.08,5.0,5.27724175425879,126.2,264.1,16.63,200.74,50.185,4.0,1047.9,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002060,A049,2026-03-08,9,29,long_run,16.63,85.98,5.17,127,137,23.0,1047,55.18,291.08,5.0,5.27724175425879,126.2,264.1,16.63,200.74,50.185,4.0,1047.9,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002061,A049,2026-03-10,10,27,interval_run,8.62,37.45,4.34,154,169,32.3,528,53.6,274.11,4.0,5.111587686567164,140.0,499.5,16.51,192.95000000000002,48.237500000000004,4.0,1004.0300000000001,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002062,A049,2026-03-11,10,26,easy_run,13.84,73.69,5.32,129,138,46.1,1184,53.6,274.11,4.0,5.111587686567164,140.0,499.5,16.51,192.95000000000002,48.237500000000004,4.0,1004.0300000000001,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002063,A049,2026-03-12,10,25,hill_run,14.63,74.58,5.1,151,172,305.6,986,53.6,274.11,4.0,5.111587686567164,140.0,499.5,16.51,192.95000000000002,48.237500000000004,4.0,1004.0300000000001,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002064,A049,2026-03-15,10,22,long_run,16.51,88.39,5.35,126,142,115.5,1291,53.6,274.11,4.0,5.111587686567164,140.0,499.5,16.51,192.95000000000002,48.237500000000004,4.0,1004.0300000000001,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002065,A049,2026-03-16,11,21,recovery_run,8.17,45.17,5.53,107,128,26.7,523,48.92,265.11,5.0,5.419936631234669,129.0,605.8000000000001,16.87,194.89,48.7225,4.0,1026.0300000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002066,A049,2026-03-17,11,20,recovery_run,9.26,50.09,5.41,114,136,27.2,780,48.92,265.11,5.0,5.419936631234669,129.0,605.8000000000001,16.87,194.89,48.7225,4.0,1026.0300000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002067,A049,2026-03-18,11,19,hill_run,4.5,24.92,5.54,145,162,7.7,291,48.92,265.11,5.0,5.419936631234669,129.0,605.8000000000001,16.87,194.89,48.7225,4.0,1026.0300000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002068,A049,2026-03-19,11,18,hill_run,10.12,52.87,5.22,145,166,297.3,836,48.92,265.11,5.0,5.419936631234669,129.0,605.8000000000001,16.87,194.89,48.7225,4.0,1026.0300000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002069,A049,2026-03-22,11,15,long_run,16.87,92.06,5.46,134,146,246.9,1289,48.92,265.11,5.0,5.419936631234669,129.0,605.8000000000001,16.87,194.89,48.7225,4.0,1026.0300000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002070,A049,2026-03-23,12,14,easy_run,10.08,54.77,5.44,124,146,28.6,717,51.75,263.87,5.0,5.0994512077294685,129.4,281.7,15.59,209.45,52.3625,4.0,1094.17,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002071,A049,2026-03-25,12,12,tempo_run,13.07,57.79,4.42,146,158,112.5,1113,51.75,263.87,5.0,5.0994512077294685,129.4,281.7,15.59,209.45,52.3625,4.0,1094.17,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002072,A049,2026-03-26,12,11,easy_run,7.5,38.74,5.16,125,148,66.6,624,51.75,263.87,5.0,5.0994512077294685,129.4,281.7,15.59,209.45,52.3625,4.0,1094.17,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002073,A049,2026-03-28,12,9,easy_run,5.51,29.82,5.41,128,143,24.1,401,51.75,263.87,5.0,5.0994512077294685,129.4,281.7,15.59,209.45,52.3625,4.0,1094.17,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002074,A049,2026-03-29,12,8,long_run,15.59,82.75,5.31,124,141,49.9,1176,51.75,263.87,5.0,5.0994512077294685,129.4,281.7,15.59,209.45,52.3625,4.0,1094.17,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002075,A049,2026-04-03,13,3,recovery_run,23.52,127.53,5.42,115,132,106.2,1972,36.56,196.18,2.0,5.366498905908096,120.5,286.6,23.52,190.82999999999998,47.707499999999996,4.0,999.2700000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002076,A049,2026-04-05,13,1,easy_run,13.04,68.65,5.27,126,149,180.4,903,36.56,196.18,2.0,5.366498905908096,120.5,286.6,23.52,190.82999999999998,47.707499999999996,4.0,999.2700000000002,intermediate,consistent,M,34,185,synthetic_v1,42.55,2553.0,00:42:33,4.26
ACT002077,A050,2026-01-07,1,89,easy_run,2.89,21.15,7.31,147,163,0.9,190,9.0,67.88,3.0,7.534122222222221,138.66666666666666,40.3,3.23,9.0,9.0,1.0,67.88,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002078,A050,2026-01-08,1,88,easy_run,3.23,24.42,7.56,142,164,9.5,185,9.0,67.88,3.0,7.534122222222221,138.66666666666666,40.3,3.23,9.0,9.0,1.0,67.88,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002079,A050,2026-01-11,1,85,easy_run,2.88,22.31,7.73,127,143,29.9,215,9.0,67.88,3.0,7.534122222222221,138.66666666666666,40.3,3.23,9.0,9.0,1.0,67.88,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002080,A050,2026-01-12,2,84,easy_run,4.41,33.52,7.6,127,137,10.1,306,9.4,73.25,3.0,7.792287234042553,126.0,84.5,4.41,18.4,9.2,2.0,141.13,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002081,A050,2026-01-13,2,83,recovery_run,2.0,16.26,8.13,115,127,5.3,125,9.4,73.25,3.0,7.792287234042553,126.0,84.5,4.41,18.4,9.2,2.0,141.13,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002082,A050,2026-01-18,2,78,easy_run,2.99,23.47,7.85,136,151,69.1,211,9.4,73.25,3.0,7.792287234042553,126.0,84.5,4.41,18.4,9.2,2.0,141.13,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002083,A050,2026-01-19,3,77,easy_run,6.06,46.86,7.73,132,143,26.5,325,10.559999999999999,81.37,3.0,7.7015909090909105,131.66666666666666,51.8,6.06,28.96,9.653333333333334,3.0,222.5,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002084,A050,2026-01-21,3,75,easy_run,2.0,15.25,7.63,135,154,12.6,137,10.559999999999999,81.37,3.0,7.7015909090909105,131.66666666666666,51.8,6.06,28.96,9.653333333333334,3.0,222.5,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002085,A050,2026-01-25,3,71,easy_run,2.5,19.26,7.69,128,146,12.7,181,10.559999999999999,81.37,3.0,7.7015909090909105,131.66666666666666,51.8,6.06,28.96,9.653333333333334,3.0,222.5,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002086,A050,2026-01-29,4,67,easy_run,2.0,15.07,7.54,138,158,13.7,137,11.879999999999999,91.97,3.0,7.74127946127946,135.66666666666666,103.60000000000001,6.3,40.839999999999996,10.209999999999999,4.0,314.47,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002087,A050,2026-01-30,4,66,easy_run,6.3,49.39,7.84,143,161,54.7,368,11.879999999999999,91.97,3.0,7.74127946127946,135.66666666666666,103.60000000000001,6.3,40.839999999999996,10.209999999999999,4.0,314.47,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002088,A050,2026-02-01,4,64,easy_run,3.58,27.51,7.68,126,137,35.2,251,11.879999999999999,91.97,3.0,7.74127946127946,135.66666666666666,103.60000000000001,6.3,40.839999999999996,10.209999999999999,4.0,314.47,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002089,A050,2026-02-06,5,59,easy_run,6.73,52.51,7.8,147,166,99.1,431,9.700000000000001,75.00999999999999,2.0,7.732639175257732,148.0,102.3,6.73,41.54,10.385,4.0,321.6,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002090,A050,2026-02-08,5,57,easy_run,2.97,22.5,7.58,149,171,3.2,173,9.700000000000001,75.00999999999999,2.0,7.732639175257732,148.0,102.3,6.73,41.54,10.385,4.0,321.6,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002091,A050,2026-02-10,6,55,easy_run,2.0,15.02,7.51,140,160,4.5,107,10.15,77.03999999999999,3.0,7.594236453201971,138.33333333333334,23.6,6.15,42.29,10.5725,4.0,325.39,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002092,A050,2026-02-13,6,52,easy_run,6.15,46.75,7.61,133,151,15.8,379,10.15,77.03999999999999,3.0,7.594236453201971,138.33333333333334,23.6,6.15,42.29,10.5725,4.0,325.39,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002093,A050,2026-02-15,6,50,easy_run,2.0,15.27,7.63,142,164,3.3,127,10.15,77.03999999999999,3.0,7.594236453201971,138.33333333333334,23.6,6.15,42.29,10.5725,4.0,325.39,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002094,A050,2026-02-17,7,48,recovery_run,2.38,18.93,7.95,125,145,23.3,153,8.85,68.81,3.0,7.780474576271186,132.33333333333334,52.1,3.59,40.58,10.145,4.0,312.83,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002095,A050,2026-02-18,7,47,recovery_run,2.88,22.99,7.99,132,148,0.5,216,8.85,68.81,3.0,7.780474576271186,132.33333333333334,52.1,3.59,40.58,10.145,4.0,312.83,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002096,A050,2026-02-22,7,43,long_run,3.59,26.89,7.5,140,149,28.3,267,8.85,68.81,3.0,7.780474576271186,132.33333333333334,52.1,3.59,40.58,10.145,4.0,312.83,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002097,A050,2026-02-27,8,38,easy_run,6.06,47.1,7.77,123,142,34.3,389,11.39,88.57,3.0,7.777076382791923,127.33333333333333,67.8,6.06,40.09,10.0225,4.0,309.42999999999995,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002098,A050,2026-02-28,8,37,recovery_run,2.0,16.22,8.11,129,151,21.5,121,11.39,88.57,3.0,7.777076382791923,127.33333333333333,67.8,6.06,40.09,10.0225,4.0,309.42999999999995,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002099,A050,2026-03-01,8,36,easy_run,3.33,25.25,7.59,130,145,12.0,196,11.39,88.57,3.0,7.777076382791923,127.33333333333333,67.8,6.06,40.09,10.0225,4.0,309.42999999999995,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002100,A050,2026-03-04,9,33,easy_run,4.93,37.33,7.57,137,155,16.8,347,7.06,54.03,2.0,7.6454249291784695,139.0,23.3,4.93,37.45,9.3625,4.0,288.45,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002101,A050,2026-03-08,9,29,easy_run,2.13,16.7,7.82,141,159,6.5,134,7.06,54.03,2.0,7.6454249291784695,139.0,23.3,4.93,37.45,9.3625,4.0,288.45,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002102,A050,2026-03-09,10,28,easy_run,2.0,15.53,7.76,138,155,5.8,124,9.940000000000001,73.76,3.0,7.419074446680081,152.66666666666666,92.49999999999999,5.82,37.24,9.31,4.0,285.17,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002103,A050,2026-03-11,10,26,easy_run,5.82,43.33,7.44,148,156,84.6,311,9.940000000000001,73.76,3.0,7.419074446680081,152.66666666666666,92.49999999999999,5.82,37.24,9.31,4.0,285.17,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002104,A050,2026-03-15,10,22,tempo_run,2.12,14.9,7.04,172,184,2.1,127,9.940000000000001,73.76,3.0,7.419074446680081,152.66666666666666,92.49999999999999,5.82,37.24,9.31,4.0,285.17,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002105,A050,2026-03-16,11,21,easy_run,5.34,40.93,7.67,134,152,15.8,359,11.52,90.72,3.0,7.877447916666667,136.66666666666666,36.1,5.34,39.91,9.9775,4.0,307.08,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002106,A050,2026-03-21,11,16,easy_run,2.0,15.17,7.59,148,161,0.6,139,11.52,90.72,3.0,7.877447916666667,136.66666666666666,36.1,5.34,39.91,9.9775,4.0,307.08,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002107,A050,2026-03-22,11,15,recovery_run,4.18,34.62,8.28,128,138,19.7,313,11.52,90.72,3.0,7.877447916666667,136.66666666666666,36.1,5.34,39.91,9.9775,4.0,307.08,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002108,A050,2026-03-26,12,11,easy_run,7.39,58.98,7.98,137,152,17.0,508,11.129999999999999,87.32,2.0,7.845588499550765,137.0,20.1,7.39,39.65,9.9125,4.0,305.83,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002109,A050,2026-03-29,12,8,easy_run,3.74,28.34,7.58,137,150,3.1,239,11.129999999999999,87.32,2.0,7.845588499550765,137.0,20.1,7.39,39.65,9.9125,4.0,305.83,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002110,A050,2026-04-02,13,4,easy_run,4.73,34.26,7.25,135,155,28.2,290,7.040000000000001,53.3,2.0,7.571562500000001,127.0,52.8,4.73,39.629999999999995,9.907499999999999,4.0,305.1,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002111,A050,2026-04-05,13,1,recovery_run,2.31,19.04,8.23,119,134,24.6,124,7.040000000000001,53.3,2.0,7.571562500000001,127.0,52.8,4.73,39.629999999999995,9.907499999999999,4.0,305.1,beginner,consistent,F,36,184,synthetic_v1,66.98,4019.0,01:06:59,6.7
ACT002112,A051,2026-01-08,1,88,recovery_run,6.86,49.61,7.23,108,123,29.1,424,10.23,72.88,2.0,7.121290322580646,127.0,56.1,6.86,10.23,10.23,1.0,72.88,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002113,A051,2026-01-11,1,85,easy_run,3.37,23.27,6.9,146,169,27.0,180,10.23,72.88,2.0,7.121290322580646,127.0,56.1,6.86,10.23,10.23,1.0,72.88,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002114,A051,2026-01-12,2,84,easy_run,6.89,46.97,6.82,146,166,24.1,439,10.76,75.32,2.0,7.00342936802974,129.5,92.80000000000001,6.89,20.990000000000002,10.495000000000001,2.0,148.2,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002115,A051,2026-01-18,2,78,recovery_run,3.87,28.35,7.33,113,134,68.7,214,10.76,75.32,2.0,7.00342936802974,129.5,92.80000000000001,6.89,20.990000000000002,10.495000000000001,2.0,148.2,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002116,A051,2026-01-25,3,71,easy_run,10.49,74.14,7.07,141,151,109.1,740,10.49,74.14,1.0,7.070000000000001,141.0,109.1,10.49,31.48,10.493333333333334,3.0,222.33999999999997,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002117,A051,2026-01-26,4,70,recovery_run,2.93,21.08,7.21,115,131,6.5,201,12.1,85.51,3.0,7.070173553719008,132.0,32.1,6.19,43.58,10.895,4.0,307.85,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002118,A051,2026-01-27,4,69,easy_run,6.19,43.2,6.98,142,153,12.1,359,12.1,85.51,3.0,7.070173553719008,132.0,32.1,6.19,43.58,10.895,4.0,307.85,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002119,A051,2026-02-01,4,64,easy_run,2.98,21.23,7.12,139,158,13.5,193,12.1,85.51,3.0,7.070173553719008,132.0,32.1,6.19,43.58,10.895,4.0,307.85,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002120,A051,2026-02-05,5,60,recovery_run,3.71,26.93,7.26,116,137,12.1,259,8.969999999999999,64.92,3.0,7.2378372352285405,127.66666666666667,35.2,3.71,42.31999999999999,10.579999999999998,4.0,299.89,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002121,A051,2026-02-06,5,59,recovery_run,2.42,17.56,7.26,114,126,10.0,156,8.969999999999999,64.92,3.0,7.2378372352285405,127.66666666666667,35.2,3.71,42.31999999999999,10.579999999999998,4.0,299.89,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002122,A051,2026-02-08,5,57,easy_run,2.84,20.43,7.19,153,166,13.1,210,8.969999999999999,64.92,3.0,7.2378372352285405,127.66666666666667,35.2,3.71,42.31999999999999,10.579999999999998,4.0,299.89,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002123,A051,2026-02-14,6,51,easy_run,11.44,82.12,7.18,136,152,145.5,704,11.44,82.12,1.0,7.18,136.0,145.5,11.44,43.0,10.75,4.0,306.69,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002124,A051,2026-02-18,7,47,easy_run,7.98,55.14,6.91,136,153,56.3,518,12.02,84.85,2.0,7.057886855241265,130.5,111.6,7.98,44.53,11.1325,4.0,317.40000000000003,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002125,A051,2026-02-22,7,43,recovery_run,4.04,29.71,7.35,125,137,55.3,269,12.02,84.85,2.0,7.057886855241265,130.5,111.6,7.98,44.53,11.1325,4.0,317.40000000000003,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002126,A051,2026-02-24,8,41,easy_run,3.59,25.43,7.09,137,145,44.0,197,12.49,88.91,3.0,7.1197838270616485,136.33333333333334,113.0,5.26,44.92,11.23,4.0,320.8,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002127,A051,2026-02-28,8,37,easy_run,5.26,37.06,7.05,144,163,33.2,336,12.49,88.91,3.0,7.1197838270616485,136.33333333333334,113.0,5.26,44.92,11.23,4.0,320.8,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002128,A051,2026-03-01,8,36,easy_run,3.64,26.42,7.25,128,145,35.8,248,12.49,88.91,3.0,7.1197838270616485,136.33333333333334,113.0,5.26,44.92,11.23,4.0,320.8,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002129,A051,2026-03-04,9,33,easy_run,6.58,47.05,7.15,128,141,11.3,434,10.26,72.69999999999999,2.0,7.0818518518518525,132.0,137.3,6.58,46.21,11.5525,4.0,328.58,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002130,A051,2026-03-08,9,29,easy_run,3.68,25.65,6.96,136,158,126.0,266,10.26,72.69999999999999,2.0,7.0818518518518525,132.0,137.3,6.58,46.21,11.5525,4.0,328.58,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002131,A051,2026-03-09,10,28,recovery_run,8.6,64.29,7.47,115,130,101.1,465,11.86,88.03,2.0,7.41777403035413,125.0,116.89999999999999,8.6,46.629999999999995,11.657499999999999,4.0,334.48999999999995,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002132,A051,2026-03-15,10,22,recovery_run,3.26,23.74,7.28,135,146,15.8,234,11.86,88.03,2.0,7.41777403035413,125.0,116.89999999999999,8.6,46.629999999999995,11.657499999999999,4.0,334.48999999999995,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002133,A051,2026-03-18,11,19,easy_run,3.33,22.48,6.75,144,163,12.6,185,9.75,68.15,3.0,6.9846666666666675,141.0,88.5,3.86,44.36,11.09,4.0,317.79,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002134,A051,2026-03-19,11,18,easy_run,2.56,17.74,6.92,140,156,37.7,179,9.75,68.15,3.0,6.9846666666666675,141.0,88.5,3.86,44.36,11.09,4.0,317.79,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002135,A051,2026-03-22,11,15,long_run,3.86,27.93,7.23,139,152,38.2,229,9.75,68.15,3.0,6.9846666666666675,141.0,88.5,3.86,44.36,11.09,4.0,317.79,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002136,A051,2026-03-25,12,12,easy_run,7.0,49.05,7.0,132,149,41.5,468,11.17,79.32,2.0,7.100796777081468,130.0,45.5,7.0,43.04,10.76,4.0,308.2,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002137,A051,2026-03-29,12,8,easy_run,4.17,30.27,7.27,128,137,4.0,296,11.17,79.32,2.0,7.100796777081468,130.0,45.5,7.0,43.04,10.76,4.0,308.2,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002138,A051,2026-04-04,13,2,easy_run,8.3,57.34,6.91,139,148,73.4,540,8.3,57.34,1.0,6.91,139.0,73.4,8.3,41.08,10.27,4.0,292.84,beginner,consistent,F,50,173,synthetic_v1,63.48,3809.0,01:03:29,6.35
ACT002139,A052,2026-01-07,1,89,tempo_run,11.97,59.39,4.96,146,158,71.9,740,18.1,91.0,2.0,5.027734806629835,145.5,95.10000000000001,11.97,18.1,18.1,1.0,91.0,recreational,inconsistent,F,49,177,synthetic_v1,49.62,2977.0,00:49:37,4.96
ACT002140,A052,2026-01-11,1,85,interval_run,6.13,31.61,5.16,145,164,23.2,425,18.1,91.0,2.0,5.027734806629835,145.5,95.10000000000001,11.97,18.1,18.1,1.0,91.0,recreational,inconsistent,F,49,177,synthetic_v1,49.62,2977.0,00:49:37,4.96
ACT002141,A052,2026-01-16,2,80,easy_run,16.26,92.63,5.7,132,154,102.9,871,22.630000000000003,130.79,2.0,5.7816305788775955,123.0,111.9,16.26,40.730000000000004,20.365000000000002,2.0,221.79,recreational,inconsistent,F,49,177,synthetic_v1,49.62,2977.0,00:49:37,4.96
